#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
150	0.0037313875	1.3308100250000013e-9	0.00370056	0.00378415	0	0	4	0
151	0.00364829	8.039691333333308e-10	0.00360684	0.0036709	0	0	4	0
152	0.00362341	3.9289506666667024e-10	0.0035992	0.0036459	0	0	4	0
153	0.00367485	4.292884666666632e-10	0.00364853	0.00369903	0	0	4	0
154	0.003613495	5.0022688999999996e-9	0.00353866	0.00368996	0	0	4	0
155	0.00357751	1.3440603333333321e-9	0.00354419	0.00361248	0	0	4	0
156	0.003578145	1.528895366666665e-9	0.0035346	0.00362559	0	0	4	0
157	0.0035291475	1.4993140916666714e-9	0.00347942	0.00357352	0	0	4	0
158	0.003587155	5.041638566666687e-9	0.00351567	0.00366584	0	0	4	0
159	0.0035134525	1.0133192625000013e-8	0.00341176	0.00363338	0	0	4	0
160	0.003519835	5.152694433333326e-9	0.00344429	0.00359366	0	0	4	0
161	0.0034371925	5.229398916666602e-10	0.0034147	0.00346111	0	0	4	0
162	0.0034023075	3.675472024999997e-9	0.00332057	0.00346677	0	0	4	0
163	0.0034222	3.25045193333334e-9	0.00336843	0.0035027	0	0	4	0
164	0.003399685	3.845416999999983e-10	0.00337724	0.00342458	0	0	4	0
165	0.0034151425	1.1385810916666634e-9	0.00338554	0.00345747	0	0	4	0
166	0.00336262	1.0518800000000049e-10	0.0033511	0.00337424	0	0	4	0
167	0.0033824125	2.774834916666638e-10	0.00336391	0.00339905	0	0	4	0
168	0.0033414674999999996	1.2243200916666657e-9	0.00330096	0.00338582	0	0	4	0
169	0.0033129275	1.211156916666699e-10	0.00330104	0.00332684	0	0	4	0
