#Nbpts	#Mean	#Var	#Min	#Max	#VOID	#VOID	#NbPtsets	#VOID
57	0.000325355208853406836	1.6567414826249148e-9	0.0002668721524915268137	0.0003729103262318225948	0	0	5	0
58	0.0003411102159512378407	9.4796046892172563e-10	0.000296724092468729776	0.0003825683849206487001	0	0	5	0
59	0.0003083509809293425255	8.0593569706598045e-10	0.0002699770211048771983	0.0003406493645640160713	0	0	5	0
60	0.0002861679451321655723	8.2872874117878161e-10	0.0002547573563064428875	0.000323638038212730134	0	0	5	0
61	0.0002818544264021102266	3.5537327179708459e-10	0.0002661363063186043126	0.000304408406399651226	0	0	5	0
62	0.0002653231504389755042	9.9856210669875698e-10	0.0002348685941418870039	0.0003165113415557984614	0	0	5	0
63	0.0002604491679732617534	2.2359677769631245e-10	0.0002358791707097503544	0.0002733350114054780003	0	0	5	0
64	0.0002623321328218618915	1.3302402732550073e-10	0.0002436527955508651115	0.000273926805003745324	0	0	5	0
65	0.0002527433379348415898	6.755250080260402e-12	0.0002501538192323592797	0.0002567664611839182718	0	0	5	0
66	0.0002658359669756756678	6.44443150986705748e-10	0.0002394017289167510486	0.0003046700720387592845	0	0	5	0
67	0.0002664957297877381423	2.5641167289881486e-10	0.000244759432623135171	0.0002882453258446284763	0	0	5	0
68	0.0002520586015465303849	7.58976506251178671e-10	0.0002268375890694765168	0.0002968054610956340341	0	0	5	0
69	0.0002353386929842825142	3.93741172174811898e-10	0.0002046718588358435536	0.0002520115909227590859	0	0	5	0
70	0.000247146728221034833	1.03938171756200727e-9	0.0002091536732528316664	0.00029535584319243587	0	0	5	0
71	0.0002228225578323389305	1.354850391326668e-10	0.0002086822452310404901	0.0002348128226421144636	0	0	5	0
72	0.0002464384073073394793	7.71351622010420443e-10	0.0002048054899475852577	0.0002798161084096554446	0	0	5	0
73	0.0002346309014820652824	4.9264586482943557e-10	0.0002142349271851388015	0.0002662317694905856364	0	0	5	0
74	0.0002396195069387810437	2.1725661591151639e-10	0.000217933641252067006	0.0002573354305429554831	0	0	5	0
75	0.0002162385146603324382	2.0817312401686507e-10	0.00020032838664760095	0.0002316597377155611367	0	0	5	0
76	0.0002454144084143235465	5.39903366809568066e-10	0.0002172771221022233113	0.000267951099988381449	0	0	5	0
77	0.000199319481783041038	1.3648153008615548e-10	0.0001855892165665108467	0.0002155920648554146503	0	0	5	0
78	0.0001947945393115813691	1.16527062433382654e-10	0.0001853553706621100851	0.0002133515781757361807	0	0	5	0
79	0.000175089524195365929	3.569436307582557e-11	0.0001650309526980465753	0.0001799440710351087546	0	0	5	0
80	0.0001767209032545599841	2.7750435677500658e-11	0.0001699911788224377934	0.0001842383619397788006	0	0	5	0
81	0.0001798617738173403121	1.10289356111959322e-10	0.0001634100830236638266	0.0001926485082562581416	0	0	5	0
82	0.000179811089931119735	2.00283748983124789e-10	0.0001681226970912103448	0.0002035465568729663652	0	0	5	0
83	0.0001695517479197427354	6.8165036782232317e-11	0.000155425083381623136	0.0001757498688402083843	0	0	5	0
84	0.0001695358840826201308	9.0811432174265662e-11	0.0001565998911067116638	0.0001798384862236745583	0	0	5	0
85	0.0001576825401026603812	3.8407160511926465e-11	0.0001528861843261765277	0.0001682161930321163365	0	0	5	0
86	0.0001659387649017789884	1.4339569206643967e-11	0.0001615321507031682177	0.000170939556866081267	0	0	5	0
87	0.0001774162238911578698	1.4887013441350122e-10	0.0001628577640847744313	0.000187774715742537566	0	0	5	0
88	0.00018462504210179022	7.2237401979226272e-11	0.0001773258546064463337	0.0001947834451024219016	0	0	5	0
89	0.0001709507197521196857	1.70735656987318578e-10	0.0001538633607497203934	0.0001904299380761098354	0	0	5	0
90	0.0001611864449027220912	1.8221436786192663e-11	0.0001568276692881012669	0.0001661362974738452762	0	0	5	0
91	0.0001684837830331249243	1.12678886146938426e-10	0.000156977897212165848	0.0001811271551005425463	0	0	5	0
92	0.0001578568267260873454	1.9385843374992611e-11	0.0001528197304514493826	0.0001632535834386105518	0	0	5	0
93	0.0001604197282595293435	1.53593387322925226e-10	0.0001470363380253231656	0.0001790500494957781511	0	0	5	0
94	0.0001609149658102901153	6.104869230265513e-11	0.0001537794256759990536	0.0001718700420803718131	0	0	5	0
95	0.0001778612919794962958	5.4341046139057519e-11	0.0001687796237740333801	0.0001888484611151578624	0	0	5	0
96	0.0001556967614038672152	4.3826730314060026e-11	0.0001488825066799545323	0.0001651709504676180415	0	0	5	0
97	0.0001560392203174836511	1.44839153805993589e-10	0.0001412927558338748194	0.0001742076550748834784	0	0	5	0
98	0.0001573832267471598633	1.4949185682549123e-10	0.0001370658222061941231	0.0001675613994023558782	0	0	5	0
99	0.0001537506693697149969	4.624873287477604e-11	0.0001453324100607471551	0.0001637243571222500051	0	0	5	0
100	0.0001472235477773312085	4.5292065372498916e-11	0.0001378700627492156878	0.0001564995262795418579	0	0	5	0
101	0.0001538082837067665856	5.653596132125861e-11	0.0001419936119799551091	0.000161197897309079601	0	0	5	0
102	0.0001494500039446756252	1.21317512158183778e-10	0.0001361818989947058021	0.0001604809299922045109	0	0	5	0
103	0.0001407304753833729714	1.8647966187023316e-12	0.0001390068582009999331	0.000141939643105425139	0	0	5	0
104	0.0001538086113465751692	5.4637144201965038e-11	0.0001429110890247712663	0.000161803532812258448	0	0	5	0
105	0.0001443366202209561504	5.6338697446447059e-11	0.0001331280803244235076	0.0001514582499273735684	0	0	5	0
106	0.0001434542515298875965	8.1234882313884422e-11	0.0001356159767463815382	0.0001588445072364579405	0	0	5	0
107	0.0001301170477857395647	5.9142887827347843e-11	0.0001198767499728118556	0.0001381352590643869993	0	0	5	0
108	0.0001336729003389575013	8.437916072059009e-11	0.0001271743437109460698	0.000148082041156366085	0	0	5	0
109	0.0001315669291259766681	1.9853146691762836e-11	0.0001281538026031860784	0.000138466506841993897	0	0	5	0
110	0.0001318563901046348942	5.6216020562435712e-11	0.00012208059090201224	0.0001409928357031815099	0	0	5	0
111	0.0001297755980750344942	8.4790819149848579e-11	0.0001194109321277187988	0.0001445709812606730106	0	0	5	0
112	0.0001334781599193025166	8.010708793490888e-11	0.0001229482417087965893	0.0001440560150780798075	0	0	5	0
113	0.0001261204869898238385	3.0886766027737178e-11	0.0001192000601916757104	0.0001325837932268227417	0	0	5	0
114	0.0001225267516930357017	5.7919763060775764e-11	0.0001131128452186270865	0.0001299265719429194734	0	0	5	0
115	0.0001241748881826657008	3.4214086293990199e-11	0.0001145398122059961124	0.0001283177333116798777	0	0	5	0
116	0.000120590171804690652	6.547472496288587e-11	0.000110538222326362864	0.000131791324971905423	0	0	5	0
117	0.0001228760609844590184	3.3006636181361335e-11	0.0001169356194161281755	0.0001311564089237857319	0	0	5	0
118	0.0001356408520303104123	7.689068687770377e-11	0.000125394888290256319	0.0001457993563602513981	0	0	5	0
119	0.0001250061049416983157	6.3869917041368435e-11	0.0001193521518716192625	0.0001389325704083771114	0	0	5	0
120	0.0001256515218414137322	6.2349912372246912e-11	0.0001169361990879876794	0.0001381256150119951982	0	0	5	0
121	0.000122538356028887446	2.271323386008976e-11	0.0001181748010405416752	0.0001289561834605412228	0	0	5	0
122	0.0001209203991860245334	1.084318040023169e-11	0.0001159929603123210337	0.0001247707755177329171	0	0	5	0
123	0.0001232518067313912439	3.3601060492754586e-11	0.0001151278226337723376	0.0001292845464177264049	0	0	5	0
124	0.0001219659555787050659	3.2579545828914299e-11	0.0001142903963162149718	0.000127719145780674738	0	0	5	0
125	0.0001089143164619954757	1.5273604897007834e-11	0.0001038961393474571937	0.0001144758625681010562	0	0	5	0
126	0.000109888694399764528	5.149706478742289e-11	0.0001027767459824674554	0.000119109057406167359	0	0	5	0
127	0.000118601994474902228	4.56200373725623e-11	0.0001136171331678828284	0.0001303142503553950788	0	0	5	0
128	0.000111094815406828125	3.330887626199549e-11	0.0001041497491086453491	0.0001188588219380685437	0	0	5	0
129	0.0001079755468439255218	3.3864238865090403e-11	0.0001024546599400455687	0.0001173589513766571388	0	0	5	0
130	0.00010443972259593240284	3.8556786232463741e-11	0.00009704318973267848773	0.0001104159704621659967	0	0	5	0
131	0.0001037154213379884357	2.0456698959955978e-11	0.00009648448984662338056	0.0001077583441760448222	0	0	5	0
132	0.0001017682045177059229	9.601977365107441e-12	0.00009679841269855847747	0.0001048397268075064491	0	0	5	0
133	0.0000970258912387386854	2.633363494574168e-11	0.00009232774047080274157	0.000104507882689154605	0	0	5	0
134	0.00009842824759963726407	1.17550879498017909e-11	0.00009269844823771492925	0.0001017454725417895342	0	0	5	0
135	0.00009972478923001164	2.24007543274956e-11	0.0000952221103787763136	0.00010622716555894543	0	0	5	0
136	0.000109655774499914412	5.3807237909680844e-12	0.0001058665861564405026	0.0001116826623595631719	0	0	5	0
137	0.00009852084167583597329	3.14682580432430137e-11	0.000094191095831211571	0.0001080264415829754795	0	0	5	0
138	0.0000946275492864927909	3.95223520751349568e-11	0.00008792129860061409768	0.0001043035320517039441	0	0	5	0
139	0.00009452057415824880588	2.5725306137928806e-11	0.0000869251021136633353	0.00009842929635388000993	0	0	5	0
140	0.00009426181872913867114	9.2072912988639125e-12	0.00009053083987538327281	0.00009763228031836063559	0	0	5	0
141	0.0000932343315608870094	3.3181326182356446e-11	0.000083451076407229608	0.00009776371860509835163	0	0	5	0
142	0.00009602900338681102032	1.74142835403721844e-11	0.00009347053774637590913	0.0001034209281101065864	0	0	5	0
143	0.00008886052478219502921	1.08564103855119875e-11	0.00008460715854079665932	0.00009257657304806181842	0	0	5	0
144	0.00008731489327388139161	1.80609531899943458e-11	0.00008066971904899510612	0.00009181501856466450936	0	0	5	0
145	0.00009300978997022363325	2.89902496317083889e-11	0.00008690844675992467059	0.0001003731217095757227	0	0	5	0
146	0.00008933710842973637488	3.94454302601096229e-11	0.00008262760730002444414	0.00009719992056796231562	0	0	5	0
147	0.00008543216004381466938	1.58811911877965439e-11	0.00008102836225120025248	0.00009146157561360686587	0	0	5	0
148	0.00008336126251255972426	6.4816200814980667e-12	0.0000791362272815898253	0.00008562722726422375527	0	0	5	0
149	0.0000830897770146284	6.562217441012429e-12	0.00007869212070534856	0.00008509082903193152382	0	0	5	0
150	0.00007997713854507103412	1.64306309194724704e-11	0.00007429719411577104802	0.0000839378171834699057	0	0	5	0
151	0.00008176220829371887188	1.09898675220676263e-11	0.00007677064336319308169	0.00008504178601926764604	0	0	5	0
152	0.0000852287643662101368	5.3652575407701442e-12	0.00008164686544633362707	0.00008751279534872931202	0	0	5	0
153	0.00008318296786736776075	1.9509533981289003e-12	0.00008120913510559855789	0.00008487589008414846538	0	0	5	0
154	0.00007957699599269150461	2.78351349593224559e-11	0.00007106696160440726696	0.00008401261147632994625	0	0	5	0
155	0.00008069969674959726969	1.87970440789375102e-11	0.00007479874162711235344	0.0000854830937671064464	0	0	5	0
156	0.00007992099374938457085	9.9864660033626625e-12	0.00007622051196481408801	0.00008435182527832105659	0	0	5	0
157	0.00007730644621875348095	4.79148214298054333e-12	0.00007419469100746439825	0.00007994513340330552714	0	0	5	0
158	0.00007650529368220302219	9.8255370716997321e-12	0.00007419352410278333431	0.00008187286604779558951	0	0	5	0
159	0.000076368915889581175	1.60363812767528528e-12	0.00007466213240114513965	0.00007755707635120961876	0	0	5	0
160	0.00007645390768755322864	1.91058658539644261e-11	0.00007121205867110015923	0.00008255503997736938127	0	0	5	0
161	0.00007587805863508298649	2.71622489706613784e-11	0.0000711639819616191778	0.00008447464654609349651	0	0	5	0
162	0.0000745982433139296742	3.33347209437831322e-11	0.00006675941628892447682	0.00008168873593247158698	0	0	5	0
163	0.00007851359376461220245	2.4699519574121157e-11	0.0000742838808667242278	0.00008646960773475650963	0	0	5	0
164	0.00007730884645671798187	8.5438119846119837e-12	0.000074682520432299199	0.00008197186237929497362	0	0	5	0
165	0.0000759619575587646507	6.450670198869128e-13	0.00007502157936051003222	0.00007699341088757434407	0	0	5	0
166	0.00007361759104345059069	9.4500793652732018e-12	0.00006886244024328382323	0.0000771541130541925541	0	0	5	0
167	0.0000775465437456085112	1.1825984262873985e-11	0.000072892288487161913	0.00008134723139946235489	0	0	5	0
168	0.00007548376323801437844	1.30934805899307125e-11	0.00007016955317071745554	0.00007911346037233725687	0	0	5	0
169	0.00007213862679426103679	4.1181215623899451e-12	0.00006945729183622578122	0.00007499436966568669995	0	0	5	0
170	0.00006775100464168627679	6.5977541622686903e-12	0.00006436569962817629989	0.0000701287017100639599	0	0	5	0
171	0.00007015633543482574877	1.84987034916281425e-12	0.00006833556366240291474	0.00007154769371166708756	0	0	5	0
172	0.00006689539054975801461	2.12887659115045069e-11	0.00006185649062984406956	0.00007288295463898297407	0	0	5	0
173	0.00007563780854790598258	6.4982168383357098e-12	0.00007284456942930531262	0.00007861263857043169297	0	0	5	0
174	0.00006903980580669033626	5.77676387424124908e-12	0.00006635948109663454173	0.00007243142079638079762	0	0	5	0
175	0.00007129037342913129222	4.9179167623926751e-12	0.00006895214316826147986	0.00007462163070968184464	0	0	5	0
176	0.00006962150197446849193	1.77397088994856518e-11	0.00006362186313412797919	0.00007293400657053449802	0	0	5	0
177	0.00006738320281538995088	3.63168329511356404e-12	0.00006483562937219543082	0.00007003359969422529355	0	0	5	0
178	0.00006540666273776237784	1.01012653216593207e-11	0.00006175411405941118618	0.000068519079341263105	0	0	5	0
179	0.00006574847618348572	2.236537017173694e-12	0.00006362169246612180314	0.00006695881205385712	0	0	5	0
180	0.00006538895610982425216	6.12763827602524773e-12	0.00006296079727417950363	0.00006855340334584678617	0	0	5	0
181	0.0000652870534463854496	1.53227442042066862e-11	0.00005860683384110351973	0.00006875902368503736728	0	0	5	0
182	0.00006358347986743068093	3.80582245612673103e-12	0.00006149094192357724444	0.00006632720329671776141	0	0	5	0
183	0.00006041547086827018804	7.289340319033988e-13	0.00005946877651595989774	0.00006125266822197070605	0	0	5	0
184	0.00006169505261511354171	7.0852337868077132e-12	0.00005861774195648772887	0.00006483363315706245885	0	0	5	0
185	0.00005946233515083424549	2.43708364359519572e-12	0.00005739081655957534536	0.00006142736242720002015	0	0	5	0
186	0.00005821774126285984645	3.7372727883565103e-12	0.00005551443958196992245	0.00006070578604972375368	0	0	5	0
187	0.00006300528010863853284	6.9258515192321323e-12	0.00006067388727605632458	0.00006695175947767720303	0	0	5	0
188	0.00006021456402154698467	4.49961164368738071e-12	0.0000584162733279614514	0.00006336600516652361097	0	0	5	0
189	0.00006082271327908432925	1.59427785013717043e-12	0.00005957547317082626263	0.0000629300180075886747	0	0	5	0
190	0.00005968055472768266968	4.11196353949974043e-12	0.00005624794484725737133	0.00006151349820047447828	0	0	5	0
191	0.00006138986655536232234	4.29792718972988869e-12	0.0000583438996970417009	0.00006392430386756277826	0	0	5	0
192	0.00006102473692937299821	7.8776086458304859e-12	0.0000580276340926611688	0.00006498986469797507156	0	0	5	0
193	0.00005994765222265634977	1.06361837560695673e-11	0.00005580614876899494685	0.00006395230714698582391	0	0	5	0
194	0.00006011992708474139428	2.40592264214745831e-12	0.00005834512254408102743	0.00006208113643177396346	0	0	5	0
195	0.00006031172018332917712	1.55962168598337065e-11	0.00005369556584734203866	0.00006432633269988183875	0	0	5	0
196	0.00005988727129310574053	7.0301943640973459e-12	0.00005645183120349262364	0.00006335184847015030974	0	0	5	0
197	0.00005825782157311186563	2.02734068590206671e-12	0.00005605011137737198621	0.00006001481415534205296	0	0	5	0
198	0.00005830664055433720138	1.8700143807206846e-12	0.00005644321982443964501	0.0000602995374876970567	0	0	5	0
199	0.00005824484413161684415	5.71577459353127913e-12	0.00005552627283359416039	0.00006197844446174169809	0	0	5	0
200	0.0000580138415126866836	3.6891321966604445e-12	0.0000556485975598942597	0.00005992432862515221419	0	0	5	0
201	0.00005763700257701742966	7.7588624564365309e-12	0.00005565600060888850631	0.00006223181001186301158	0	0	5	0
202	0.00005500886698843251846	3.01247237745721559e-12	0.00005339072910316381158	0.00005779908485060456994	0	0	5	0
203	0.00005391201287906207209	1.16636843173340984e-12	0.00005234139266302005199	0.00005535521452187709701	0	0	5	0
204	0.00005462060441197718767	3.4821281636069164e-12	0.00005264406870544813629	0.00005663200341852468224	0	0	5	0
205	0.00005359974670913954264	3.7108966764456697e-12	0.00005112136366912696522	0.0000559015806353438949	0	0	5	0
206	0.00005293657200873087756	6.19684142398507982e-12	0.00004894189073234982845	0.00005504974656240710362	0	0	5	0
207	0.00005455543985975954021	8.0238701162634539e-12	0.00005104158046045315588	0.00005845743556367330386	0	0	5	0
208	0.00005152527817181029205	8.292666044454854e-12	0.00004756160385727902065	0.00005515105361785274635	0	0	5	0
209	0.00005325349607331493745	2.89060389884654997e-12	0.00005118436821054202273	0.00005531430131812891489	0	0	5	0
210	0.00005200609257017524937	1.85649401116162339e-12	0.00005007044091052901402	0.00005333476959177911955	0	0	5	0
211	0.00005322600016523940179	6.6807962509214473e-12	0.0000496418421423392903	0.00005683509640301048673	0	0	5	0
212	0.00005487589425276769793	3.04994641152243764e-11	0.00004721312952157188377	0.000059256944139503513	0	0	5	0
213	0.00004941383118586074511	4.3462658296204058e-12	0.0000476526938242246331	0.00005251563067923470856	0	0	5	0
214	0.00004896769399512339451	6.4040562452678149e-12	0.00004622897168971540317	0.00005221657432319531402	0	0	5	0
215	0.00004667931548041008951	2.77826228333405954e-12	0.00004505016913765759869	0.00004848289952246220743	0	0	5	0
216	0.00004801748960809852792	4.8191278752897648e-12	0.00004571912224949991845	0.00005048352425195698837	0	0	5	0
217	0.00004882812046530121165	6.3229556367025119e-13	0.0000479207913953699473	0.0000497957768479508696	0	0	5	0
218	0.00004910114687824544563	5.3159845629934887e-12	0.00004714364862470157597	0.00005275964789559129027	0	0	5	0
219	0.00004716180946768140197	7.204450228160369e-12	0.00004441939964587435967	0.00005122877229599623593	0	0	5	0
220	0.00004781810883675027086	4.33456490158595607e-12	0.00004619212524390399385	0.00005010689912736186979	0	0	5	0
221	0.00004928236960308557619	9.0464945115649815e-12	0.0000461872978833461468	0.00005305008024919264189	0	0	5	0
222	0.00004593456379503853629	1.5778116960596905e-13	0.00004564419358660461743	0.00004663399454600618391	0	0	5	0
223	0.00004493035808218822665	1.13914000682853245e-12	0.00004394588838115723279	0.00004632173445364765854	0	0	5	0
224	0.00004545107924047465389	3.60686409233638643e-12	0.00004288332264584139569	0.00004772329851650535535	0	0	5	0
225	0.00004554497250412219486	9.6912555576455968e-13	0.00004449663017002019932	0.00004659644030752452997	0	0	5	0
226	0.00004442761977225153486	3.2399892258424763e-12	0.0000429567037795309636	0.0000470658898715617705	0	0	5	0
227	0.00004525444049738633318	2.39052750247687752e-12	0.00004270376015192891151	0.00004655744243644335248	0	0	5	0
228	0.00004452092922646644276	4.8724712254095902e-12	0.00004186614702961897772	0.00004697951316875591428	0	0	5	0
229	0.00004599336927701089408	3.0931278769701757e-12	0.0000433034338281352557	0.00004748681815902678006	0	0	5	0
230	0.00004455325513932180474	2.3203655953512841e-12	0.0000426435914402450641	0.00004612910796734530144	0	0	5	0
231	0.00004639005990462047584	1.65542678091913773e-12	0.00004498326102458171614	0.00004795468022005136912	0	0	5	0
232	0.00004508875862941142857	2.80760985665111166e-12	0.00004306125585218610336	0.00004770952502287851193	0	0	5	0
233	0.0000426609426683955401	5.841350085324987e-12	0.00003857396384019592679	0.0000444766525996472	0	0	5	0
234	0.00004303549296614732984	2.1730778848973324e-12	0.0000417068469670169441	0.00004533571431279514427	0	0	5	0
235	0.00004355240878964958945	2.1653344895118204e-12	0.0000418774545808158055	0.00004591906121326308791	0	0	5	0
236	0.00004207869243509656355	5.58532214435238692e-12	0.00003916191243001749357	0.00004531277803167976141	0	0	5	0
237	0.00004390157679747650366	2.2778598660439072e-12	0.00004153921880946552449	0.0000455224451781133558	0	0	5	0
238	0.00004081489218743973178	4.5121060904815922e-13	0.00004011881890683811718	0.00004192500457910640414	0	0	5	0
239	0.00004210913790425915956	1.67353109941470609e-11	0.00003985888405606034882	0.00004931854702376765041	0	0	5	0
240	0.0000411056267830210622	9.2322925967900154e-12	0.00003782017918380050161	0.00004441347653765889166	0	0	5	0
241	0.00004416668266570292564	5.9923973221644636e-12	0.00004213578673888534489	0.00004765618448060929534	0	0	5	0
242	0.00004248850099537297031	2.73470457478316377e-12	0.00004031538638014945601	0.00004488746956286076802	0	0	5	0
243	0.00004216472681821482248	3.7058184003666177e-13	0.00004153783376636892657	0.00004303166729545054663	0	0	5	0
244	0.00004177806791985906002	5.8075044644771756e-13	0.00004093775210906989319	0.00004295989724395120145	0	0	5	0
245	0.00004089394544045535178	7.5392481366684737e-13	0.00003973813336536347594	0.00004194942554292145826	0	0	5	0
246	0.00004136956041088113174	7.7589469213413869e-13	0.00003982191137983557655	0.00004200238412616296129	0	0	5	0
247	0.00004157376529533277261	1.97814654816791751e-12	0.00003944999576103636507	0.00004327538754538057437	0	0	5	0
248	0.00004234700585975714391	2.5063708442095694e-12	0.0000400946228118086561	0.0000442877432445004009	0	0	5	0
249	0.00004117073437102424172	6.5945628058358871e-12	0.00003755962029864475562	0.00004373552113204992153	0	0	5	0
250	0.00004173272342009018605	1.87105852159373074e-11	0.00003740739229793991756	0.00004764270239890409757	0	0	5	0
251	0.00004191104823678216338	1.545434758050695e-12	0.00004078218530039421361	0.00004396348980736676369	0	0	5	0
252	0.00004226483856071399514	6.8512403871149935e-12	0.00004062812203300097117	0.00004676604799750473288	0	0	5	0
253	0.00004051423870097989007	2.1643703294854942e-12	0.0000382188105023482187	0.00004202238582328766438	0	0	5	0
254	0.00004048660215245289	5.38382459593944305e-12	0.00003684179096437884145	0.0000426539761084353787	0	0	5	0
255	0.0000431292343432641419	3.27334989672660576e-12	0.00004010325199879714013	0.00004473789167786473261	0	0	5	0
256	0.00004254930363483059571	7.2880169140931338e-12	0.00003984752620790193842	0.00004566642176129019859	0	0	5	0
